accident_id,district_code,accident_month,accident_hour,accident_weekday,accident_category_code,accident_type_code,involves_bicycle,involves_car,involves_pedestrian,involves_motorcycle,longitude,latitude
218675,8,12,10,7,3,5,f,t,f,f,13.43574555,52.45264855
218673,5,12,16,5,3,6,f,t,t,f,13.19816983,52.53282077
218670,8,12,8,1,3,5,t,f,f,f,13.44934237,52.47412765
218669,10,12,18,4,2,5,f,t,f,f,13.64083154,52.52808698
218668,8,12,13,5,3,0,f,t,t,f,13.42141541,52.48036449
218667,1,12,16,4,3,2,f,t,f,f,13.40525831,52.51443639
218666,6,11,8,3,2,5,t,f,f,f,13.29200511,52.45451395
218665,1,12,21,7,3,5,f,t,f,t,13.38151893,52.55223968
218663,1,12,8,4,3,5,f,t,f,f,13.34841483,52.54286198
218662,5,12,10,7,3,6,f,t,t,f,13.18554196,52.55157
218660,4,12,9,5,3,2,f,t,f,f,13.30255371,52.48846141
218657,6,12,15,2,3,5,f,t,f,f,13.31910985,52.45450146
218656,4,12,2,3,3,0,f,t,f,f,13.32988972,52.51032466
218655,4,12,20,4,3,6,f,t,t,f,13.33024391,52.51324344
218654,12,12,12,2,3,0,f,t,f,t,13.32740138,52.57565899
218652,6,12,12,5,2,5,t,t,f,f,13.27854121,52.42994806
218651,11,12,7,5,3,5,t,t,f,f,13.46779069,52.54633364
218649,12,12,13,6,3,6,f,t,t,f,13.28506416,52.57573195
218646,1,12,13,3,3,1,f,t,f,f,13.36155827,52.50008068
218645,9,12,12,5,3,6,f,t,t,f,13.52447222,52.40603115
218644,7,12,7,3,3,1,t,t,f,f,13.40085093,52.38690776
218643,5,12,12,6,3,2,f,t,f,f,13.20162753,52.53445885
218641,3,12,14,5,3,2,f,t,f,f,13.45095422,52.53819143
218639,10,11,15,2,3,5,t,t,f,f,13.57440999,52.51311761
218638,4,12,9,2,3,6,f,t,t,f,13.32034547,52.48638491
218637,7,12,16,4,3,2,f,t,f,f,13.34394332,52.47112885
218636,2,12,16,7,3,6,f,t,t,f,13.40910342,52.50179348
218634,3,12,14,1,3,2,f,t,f,f,13.41506086,52.55383427
218633,10,12,9,3,3,5,f,t,f,f,13.54141523,52.53458443
218631,6,12,7,5,2,5,t,t,f,f,13.22909101,52.42586787
218629,4,12,18,5,3,6,f,t,t,f,13.33171559,52.50547089
218628,6,12,14,1,2,5,t,t,f,f,13.27776985,52.43191556
218627,2,12,16,1,3,9,f,t,f,f,13.44055239,52.51683879
218626,1,12,15,4,3,0,f,t,f,t,13.41968493,52.5185203
218625,1,12,18,2,2,1,f,t,f,f,13.3769668,52.55772243
218623,2,12,15,3,3,5,t,t,f,f,13.42295865,52.48684089
218621,1,12,17,7,2,5,f,t,f,f,13.39603266,52.53824111
218618,10,12,12,3,3,5,t,t,f,f,13.59176221,52.54497586
218617,7,12,11,3,3,5,f,t,f,f,13.37836314,52.46618849
218616,10,12,18,4,3,5,f,t,f,f,13.5486519,52.55794221
218614,5,12,4,6,2,5,t,t,f,f,13.23259903,52.53942847
218613,8,12,10,6,3,1,t,t,f,f,13.44756486,52.47793213
218611,6,11,18,2,3,3,f,t,f,t,13.32596088,52.42793218
218609,5,12,11,4,3,5,f,t,f,f,13.19900579,52.55345452
218608,8,12,18,6,3,2,f,t,f,f,13.43372691,52.48205059
218606,3,12,6,6,3,0,f,f,f,t,13.48548027,52.62136015
218604,1,12,9,5,3,5,t,f,f,f,13.36967575,52.53491083
218603,7,12,17,5,3,4,f,t,f,f,13.39170641,52.46571415
218601,1,12,12,7,3,0,f,f,f,t,13.38832085,52.51995172
218599,6,12,17,3,3,5,f,t,f,f,13.31935109,52.4265516
218598,6,12,16,4,3,6,f,t,t,f,13.36265897,52.43659251
218597,8,12,9,6,3,6,f,f,t,f,13.49620299,52.4157517
218595,1,12,19,6,3,5,t,t,f,f,13.39116386,52.55028939
218593,1,11,16,2,3,6,f,t,t,f,13.42382724,52.51662243
218592,4,12,23,1,1,9,f,t,f,f,13.30800605,52.48898078
218591,10,12,7,4,3,2,f,t,f,f,13.51930631,52.52877791
218590,11,12,10,2,2,6,f,t,t,f,13.46549424,52.53073876
218588,4,12,16,2,3,6,f,f,t,f,13.32936923,52.50346903
218586,6,12,18,5,3,5,f,t,f,f,13.32747132,52.4183584
218584,9,12,11,5,2,6,f,t,t,f,13.58621993,52.42540688
218583,8,12,14,1,3,5,f,t,f,t,13.50912465,52.40277595
218582,12,12,9,2,3,8,f,t,f,f,13.326485,52.56205354
218581,1,11,14,3,3,3,f,t,f,f,13.35085803,52.51123438
218580,1,12,12,2,2,6,f,t,t,f,13.38070528,52.51662691
218578,4,12,16,3,2,6,f,t,t,f,13.33092654,52.50106998
218576,12,12,13,7,3,5,f,t,f,f,13.2952539,52.586953
218573,2,12,13,3,3,5,f,t,f,t,13.46957162,52.52038926
218572,6,12,16,3,3,2,f,t,f,f,13.29919075,52.41224032
218571,2,12,17,3,3,6,f,t,t,f,13.45704827,52.51634359
218569,9,12,16,5,3,9,f,t,t,f,13.57441949,52.44433931
218568,9,12,10,5,3,6,f,t,t,f,13.58009862,52.41642267
218566,8,11,6,2,3,5,t,t,f,f,13.42118011,52.4673739
218564,12,12,16,4,3,2,f,t,f,f,13.29586315,52.59720324
218563,7,12,17,7,3,2,f,t,f,f,13.39396975,52.48399318
218562,5,12,15,6,3,9,f,t,f,f,13.20870562,52.53849861
218561,7,12,18,2,3,6,f,t,t,f,13.36800821,52.45965892
218559,10,12,18,7,3,5,f,t,f,f,13.56617361,52.5342278
218558,5,11,7,3,2,6,f,t,t,f,13.1802995,52.49261987
218557,4,12,15,2,3,5,t,t,f,f,13.32030756,52.4843298
218556,3,12,16,2,3,5,t,t,f,f,13.39244,52.57252736
218554,6,12,9,4,3,8,f,f,f,t,13.29994739,52.42118825
218552,2,12,20,4,3,5,t,t,f,f,13.43005877,52.50347222
218550,1,12,19,5,3,5,f,t,f,f,13.4097017,52.52260864
218549,9,12,14,2,3,2,f,t,f,f,13.54089381,52.43560137
218548,7,12,18,2,3,2,f,t,f,f,13.37661482,52.46028022
218547,9,12,17,5,2,5,t,f,f,f,13.571845,52.43025279
218546,3,12,14,3,3,5,f,t,f,f,13.42955282,52.57186148
218544,9,11,9,3,3,6,t,f,t,f,13.52566811,52.45885405
218543,5,12,6,1,3,1,f,t,f,f,13.19737422,52.51598153
218542,1,12,1,2,3,1,f,t,f,f,13.36996568,52.53465876
218540,9,12,5,3,3,5,f,t,f,f,13.51010202,52.45365481
218538,1,12,5,6,3,5,f,t,f,f,13.34949466,52.54494706
218536,2,12,18,5,3,5,t,t,f,f,13.44384546,52.50008567
218535,4,12,11,2,3,5,f,t,f,f,13.32218932,52.51456905
218534,1,12,23,2,3,1,f,t,f,f,13.40318955,52.52474836
218533,1,12,17,4,3,6,f,t,t,f,13.37326068,52.50856863
218532,1,12,13,2,3,5,f,t,f,t,13.34316556,52.5565338
218530,1,12,7,5,3,0,t,f,f,f,13.37057085,52.54550672
218529,10,12,19,6,2,0,f,f,f,t,13.57504806,52.56020675
218527,12,12,21,7,3,3,t,t,f,f,13.30960036,52.58387487
218524,2,12,18,2,3,2,f,t,f,f,13.42917116,52.52309156
218523,9,12,0,3,3,0,f,f,f,f,13.45200695,52.48642973
218522,10,12,13,7,2,5,f,t,f,f,13.59158109,52.54482503
218521,1,12,8,4,3,5,t,t,f,f,13.35857368,52.55416487
218519,2,12,16,5,3,6,f,t,t,f,13.43532705,52.51471203
218518,1,12,4,7,3,3,t,t,f,f,13.39904874,52.53237996
218516,5,11,17,2,3,6,f,t,t,f,13.20961566,52.55154162
218514,2,12,19,3,3,0,f,f,f,t,13.42007376,52.49646117
218513,11,12,18,1,3,0,f,t,f,f,13.48044224,52.50590173
218512,9,12,8,4,3,5,f,t,f,f,13.54658961,52.41872177
218511,3,12,7,2,3,2,f,t,f,f,13.48521553,52.64861734
218509,12,12,16,6,2,6,f,t,t,f,13.32199917,52.56549173
218508,1,12,18,6,3,6,f,f,t,f,13.39817002,52.52705235
218507,2,11,17,3,3,5,f,t,f,f,13.39498797,52.49614997
218506,1,12,15,1,3,6,f,t,t,f,13.3303259,52.52727814
218504,1,12,20,3,3,5,f,t,f,f,13.37121575,52.51112858
218503,6,12,17,6,2,6,f,t,t,f,13.30229768,52.45724106
218501,7,12,16,5,2,6,f,t,t,f,13.3743894,52.42327908
218498,1,12,15,2,3,5,t,t,f,f,13.3498684,52.53598641
218497,3,12,13,4,3,1,f,f,f,f,13.41632159,52.53476816
218496,5,12,9,4,3,3,f,t,f,f,13.22654265,52.53756992
218495,6,12,15,3,3,6,f,f,t,f,13.32742995,52.42834256
218493,4,12,17,4,3,2,f,t,f,f,13.30834532,52.48875141
218492,11,12,14,5,3,5,f,t,f,f,13.47957946,52.52667724
218490,6,12,15,7,3,0,f,t,t,f,13.29400801,52.44824917
218487,6,12,8,3,3,5,t,t,f,f,13.31866902,52.45442049
218486,9,12,17,5,3,2,f,t,f,f,13.55914642,52.44837426
218485,9,12,9,4,3,5,t,t,f,f,13.5428179,52.43598944
218484,10,12,15,2,3,5,f,f,f,f,13.60705006,52.49011384
218483,6,12,20,6,3,5,f,t,f,f,13.31568466,52.41656171
218481,2,12,8,5,3,0,t,f,f,f,13.41826684,52.49574194
218480,1,12,4,7,3,6,f,t,t,f,13.39058686,52.51484718
218478,12,11,16,2,2,6,f,f,t,f,13.35180821,52.57362826
218477,6,12,14,1,3,5,f,t,f,f,13.22982575,52.43102984
218476,7,12,15,4,3,1,f,t,f,f,13.38458439,52.47248736
218475,1,12,11,1,3,5,f,t,f,f,13.42438646,52.51353179
218474,2,12,15,5,3,2,f,t,f,f,13.39830882,52.49840118
218472,8,12,10,7,3,5,f,t,f,t,13.43672645,52.45711647
218469,5,12,14,3,3,1,t,t,f,f,13.17736162,52.54730308
218468,12,12,13,3,3,2,f,t,f,f,13.31176939,52.558766
218467,4,12,8,4,2,1,f,t,f,f,13.242435,52.51255151
218465,8,12,13,6,3,5,t,t,f,f,13.43794513,52.48287124
218464,1,12,21,7,3,2,f,t,f,f,13.38347617,52.55143275
218462,6,11,7,3,3,6,f,t,t,f,13.35597741,52.44887108
218460,12,12,18,3,3,2,f,t,f,f,13.30427867,52.60105559
218459,11,12,9,1,3,5,f,t,f,f,13.51242569,52.55509281
218458,2,12,13,5,3,5,t,t,f,f,13.38283137,52.50418125
218457,8,12,18,2,3,1,t,t,f,f,13.43000879,52.4697683
218454,7,12,10,6,3,5,f,t,f,f,13.39587788,52.3970078
218453,5,12,20,7,3,5,f,t,f,t,13.2075691,52.53259532
218452,9,12,11,1,3,6,f,t,t,f,13.47874948,52.45181122
218451,12,12,15,4,3,2,f,t,f,f,13.30235065,52.61772651
218450,4,12,17,2,3,2,f,t,f,f,13.31742125,52.50544537
218448,4,12,7,5,3,2,f,t,f,f,13.29731627,52.54800264
218447,10,12,11,7,3,5,f,t,f,f,13.61271831,52.51047907
218445,1,12,0,4,3,6,f,t,t,f,13.37725714,52.55363858
218442,6,12,6,2,3,4,t,f,f,f,13.33869228,52.46624791
218441,6,12,21,3,2,6,f,t,t,f,13.32505788,52.42805957
218440,5,12,10,5,3,9,f,f,f,t,13.20756891,52.55570389
218439,7,12,11,4,3,5,f,t,f,f,13.3853906,52.46712283
218437,12,12,16,5,3,5,f,t,f,f,13.29794475,52.57818881
218436,3,12,9,6,3,2,f,t,f,f,13.41901192,52.53053264
218434,7,12,12,6,3,1,f,t,f,f,13.39861994,52.46493662
218431,4,12,2,3,3,2,f,t,f,f,13.33371932,52.50424352
218430,4,12,11,5,3,5,t,t,f,f,13.27344992,52.49996881
218429,11,12,18,5,3,8,f,t,f,f,13.51427163,52.535184
218427,6,12,9,6,3,6,f,t,t,f,13.26481146,52.41926765
218425,2,11,15,2,2,0,f,f,f,t,13.46373072,52.51068661
218424,7,12,18,7,3,6,f,t,t,f,13.37060939,52.47042042
218423,1,12,10,3,3,5,f,t,f,f,13.37723259,52.55118807
218422,1,12,14,1,3,0,t,f,f,f,13.38358985,52.53013849
218420,2,12,16,7,2,5,t,t,f,f,13.39642275,52.49132395
218419,11,12,16,6,2,5,f,t,f,t,13.50570761,52.54644525
218417,12,12,10,5,3,5,f,t,f,f,13.3180961,52.58936114
218415,1,12,19,5,3,2,f,t,f,f,13.41474699,52.50764849
218414,12,12,9,2,3,0,f,f,f,f,13.29400554,52.57600679
218413,11,12,10,7,3,5,f,t,f,f,13.50564836,52.54878281
218412,8,11,16,3,3,2,t,t,f,f,13.43998737,52.47769015
218411,3,12,11,3,3,0,t,f,f,t,13.41711296,52.53287417
218409,5,12,17,3,3,2,f,t,f,f,13.18082878,52.50998421
218407,11,12,1,6,3,9,f,t,f,f,13.49334284,52.50159778
218406,8,12,18,2,3,6,f,f,t,f,13.44800532,52.47788289
218405,8,12,15,6,3,0,f,t,f,f,13.45585054,52.43037328
218402,11,12,14,5,3,5,f,t,f,f,13.51914709,52.50973892
218401,1,12,7,6,3,0,t,f,f,f,13.38528932,52.52014868
218400,1,12,20,2,2,6,f,t,t,f,13.35906251,52.54655273
218399,8,12,10,4,3,5,t,t,f,f,13.4324246,52.47014968
218398,7,12,16,2,2,5,t,t,f,f,13.34628313,52.49607774
218396,9,12,15,5,3,2,f,t,f,f,13.62597572,52.45916079
218395,1,12,17,6,3,5,t,t,f,f,13.38745344,52.53350142
218393,2,12,18,4,3,5,t,t,f,f,13.47259981,52.50866037
218390,7,12,19,1,3,6,f,t,t,f,13.340801,52.49931519
218389,1,12,17,3,3,2,f,t,f,f,13.34893186,52.51510609
218388,12,12,9,4,3,5,t,t,f,f,13.28592983,52.59513228
218386,9,12,17,5,3,5,f,t,f,f,13.53253629,52.42889421
218385,1,12,0,6,2,5,f,t,f,f,13.31599219,52.52588453
218383,1,12,15,7,3,6,t,f,t,f,13.41305236,52.50858393
218381,4,12,17,3,3,5,t,t,f,f,13.30073375,52.50321002
218380,9,12,10,5,3,2,f,t,f,f,13.51436245,52.46872474
218379,2,12,8,5,3,5,f,t,f,f,13.45232676,52.51249379
218378,6,12,18,6,3,6,t,f,t,f,13.26110303,52.43632537
218376,4,12,9,7,3,5,f,t,f,f,13.31443214,52.47340507
218375,4,11,6,3,3,2,f,t,f,f,13.2932244,52.53686995
218374,1,12,16,1,3,5,t,f,f,f,13.34331093,52.52641805
218373,12,12,16,4,3,1,f,f,f,t,13.3404565,52.56389391
218372,2,12,17,2,3,2,f,t,f,f,13.45327344,52.51581084
218370,4,12,16,3,3,6,f,t,t,f,13.32693229,52.49878934
218369,9,12,17,6,3,4,f,t,f,f,13.55322526,52.46969115
218368,10,12,16,5,3,2,f,t,f,f,13.60518377,52.53653211
218366,12,12,14,5,3,6,f,t,t,f,13.34128582,52.60001443
218365,2,12,8,2,3,2,f,t,f,f,13.42681458,52.49928979
218364,10,12,23,2,3,5,f,t,f,f,13.5910495,52.51413653
218363,6,12,21,4,2,6,f,t,t,f,13.30957101,52.43124315
218362,6,12,16,3,3,5,t,t,f,f,13.32637385,52.42772768
218360,4,12,17,4,3,6,f,t,t,f,13.29612754,52.50865342
218358,11,12,14,7,3,0,f,t,f,f,13.49395047,52.51441121
218355,4,12,15,3,3,0,t,f,f,f,13.33306479,52.49288181
218354,7,12,18,4,2,0,t,f,f,f,13.39721504,52.48387914
218353,4,12,19,4,3,2,f,t,f,f,13.33130044,52.49316082
218352,7,12,22,6,2,0,f,f,f,f,13.35309714,52.48990757
218350,2,12,14,5,2,6,f,t,t,f,13.40784989,52.50427249
218349,12,12,14,5,3,5,t,t,f,f,13.33485298,52.58706692
218347,4,11,19,2,3,6,f,t,t,f,13.28118044,52.4768698
218345,8,12,16,3,3,2,f,t,f,f,13.47274032,52.46483316
218343,7,12,8,6,3,4,t,t,f,f,13.35453629,52.49718296
218340,4,12,17,2,2,6,f,t,t,f,13.28850749,52.51891763
218339,9,12,15,3,3,5,t,t,f,f,13.57552638,52.44550501
218338,4,12,17,3,3,3,t,t,f,f,13.31953099,52.49969897
218336,1,12,6,6,3,5,f,t,f,f,13.39210135,52.50779465
218335,8,12,22,5,3,5,f,t,f,f,13.44216991,52.45645139
218333,6,11,19,2,3,0,t,f,f,f,13.28896465,52.44375054
218331,8,12,12,4,3,5,f,t,f,f,13.45239681,52.47280317
218330,12,12,11,6,3,5,f,t,f,f,13.29028564,52.65584592
218329,5,12,15,2,3,6,f,t,t,f,13.1652329,52.52148094
218327,8,12,9,6,3,2,f,t,f,f,13.47263898,52.46114939
218326,1,11,13,3,3,6,f,f,t,f,13.35626805,52.54898951
218325,11,12,21,1,2,8,f,t,f,f,13.51189127,52.5507771
218324,2,12,17,2,3,6,f,t,t,f,13.42318123,52.48674198
218322,9,12,12,4,3,1,f,t,f,f,13.55077033,52.45622631
218321,2,12,17,6,3,2,f,t,f,f,13.45755197,52.50393875
218319,7,12,8,5,3,0,t,f,f,f,13.41670876,52.45518697
218317,3,12,18,5,3,5,f,t,f,f,13.43274978,52.59624131
218316,8,12,12,2,3,5,f,t,f,f,13.41687705,52.41823199
218315,4,12,14,7,2,9,f,t,f,f,13.29367435,52.53391344
218314,9,12,14,5,3,5,f,t,f,f,13.48138146,52.46080962
218313,7,12,17,3,3,1,f,t,f,f,13.34004641,52.46766249
218311,12,12,20,5,3,2,f,t,f,f,13.32077477,52.56587168
218309,1,12,16,6,3,6,f,t,t,f,13.39159082,52.55173775
218306,3,12,17,2,2,6,f,t,t,f,13.437668,52.57087055
218305,12,12,18,3,3,5,f,t,f,f,13.33519173,52.58164566
218304,10,12,16,3,3,6,f,t,t,f,13.59272914,52.54844754
218302,12,12,13,5,3,3,f,t,f,f,13.32457347,52.56097145
218301,2,12,1,1,2,5,f,t,f,f,13.43549303,52.52177821
218299,3,11,17,3,2,5,t,t,f,f,13.39022253,52.58517742
218297,8,12,21,3,3,1,t,t,f,f,13.42970068,52.48636552
218296,9,12,15,1,3,0,f,t,f,f,13.48188632,52.46665636
218295,8,12,19,5,2,8,f,t,f,f,13.43518647,52.43606043
218294,7,12,12,3,3,0,f,t,f,t,13.39801757,52.46515994
218291,1,12,18,6,3,2,f,t,f,f,13.35482036,52.52742051
218290,6,12,1,1,3,8,f,t,f,f,13.35273929,52.44112325
218289,3,12,10,4,2,0,t,f,f,f,13.3972856,52.57972658
218288,1,12,14,1,2,5,f,t,f,t,13.34534706,52.53002639
218286,10,12,9,4,3,5,t,t,f,f,13.58740363,52.52262449
218285,7,12,9,7,3,1,f,t,f,f,13.37006083,52.46533206
218283,4,12,8,5,3,2,f,t,f,f,13.29618309,52.49249125
218280,5,12,17,2,3,3,f,t,f,f,13.20979917,52.54793274
218279,11,12,14,3,3,5,f,t,f,f,13.46787706,52.54647723
218278,7,12,15,5,3,5,f,t,f,f,13.41346209,52.46442287
218277,11,12,6,3,3,5,t,t,f,f,13.51317761,52.50524061
218274,5,12,14,7,3,5,f,t,f,f,13.19849137,52.54285381
218273,9,11,15,3,3,2,f,t,f,f,13.53746245,52.43521638
218272,6,12,17,2,2,6,f,t,t,f,13.29929766,52.41236077
218271,4,12,15,2,3,6,f,t,t,f,13.31428247,52.49033399
218269,9,12,15,4,3,6,f,t,t,f,13.56770712,52.44061838
218267,1,12,13,4,3,1,t,t,f,f,13.32989113,52.52453981
218265,9,12,16,5,3,2,f,t,f,f,13.47880373,52.47762135
218264,7,12,12,2,3,0,f,t,f,f,13.36091848,52.49443961
218263,9,12,15,7,3,2,f,t,f,f,13.54672885,52.42647716
218262,8,12,7,4,3,6,f,t,t,f,13.50180403,52.4180801
218261,6,12,11,3,3,6,f,t,t,f,13.30302488,52.42725425
218259,1,12,17,4,3,5,t,t,f,f,13.39114199,52.51454916
218258,11,12,17,5,3,6,f,t,t,f,13.50862698,52.56476865
218257,6,12,19,6,2,1,f,t,f,f,13.33842816,52.45258487
218255,1,12,21,6,2,5,f,t,f,f,13.40957161,52.52884681
218252,6,12,17,3,3,5,t,t,f,f,13.29857707,52.45764913
218251,4,12,11,3,3,2,f,t,f,f,13.28992792,52.4820586
218250,11,12,9,4,2,6,f,t,t,f,13.51935885,52.47713538
218248,4,12,19,5,3,5,t,t,f,f,13.31411359,52.4721202
218247,7,12,20,7,3,6,f,f,t,f,13.35251798,52.49790241
218245,8,11,16,2,3,6,f,t,t,f,13.47663288,52.46253889
218244,4,12,10,1,3,3,f,t,f,f,13.33027211,52.51313237
218243,6,12,9,4,3,6,f,f,t,t,13.29513047,52.44440102
218242,7,12,20,1,3,5,f,t,f,f,13.34448689,52.46493122
218240,9,12,12,5,3,0,f,t,f,f,13.59467099,52.42864275
218239,2,12,14,3,3,5,t,t,f,f,13.38937697,52.49596341
218236,1,12,13,5,3,2,f,t,f,f,13.41543359,52.50968728
218235,3,12,21,6,3,2,f,t,f,f,13.44974324,52.53700167
218234,12,12,21,2,3,5,f,t,f,t,13.30279717,52.5908717
218233,11,11,16,3,3,5,t,f,f,f,13.47786412,52.51018936
218232,7,12,10,2,2,6,f,t,t,f,13.4043081,52.403946
218230,9,12,14,4,3,6,f,t,t,f,13.57985373,52.45924201
218228,10,12,10,5,3,2,f,t,f,f,13.57590431,52.56088498
218225,6,12,14,2,3,0,f,f,f,t,13.31548524,52.44589248
218224,9,12,18,4,3,6,f,f,t,f,13.57985063,52.459236
218223,12,12,10,5,3,5,f,f,f,f,13.30927614,52.57872739
218222,3,12,6,4,2,2,t,f,f,f,13.39813671,52.56755109
218220,10,12,17,5,3,5,f,t,f,f,13.60136279,52.48258001
218219,11,12,14,5,3,5,t,t,f,f,13.51965164,52.5058593
218217,6,12,14,6,2,5,f,t,f,f,13.29444007,52.42701371
218215,8,12,16,3,3,5,f,t,f,f,13.43416736,52.4428048
218214,12,12,8,5,3,3,f,t,f,f,13.33262676,52.57736993
218213,7,12,11,5,3,5,f,t,f,f,13.39422345,52.42667041
218212,5,12,7,4,3,5,t,t,f,f,13.1934463,52.54905891
218211,1,12,14,3,3,1,t,t,f,f,13.40491439,52.53408772
218209,1,12,4,5,3,2,f,t,f,t,13.39286081,52.54244071
218208,6,12,18,5,3,1,t,t,f,f,13.32363504,52.46498199
218207,4,12,19,6,3,2,f,t,f,f,13.33276338,52.50404303
218205,2,12,15,7,3,6,f,t,t,f,13.39434303,52.49120677
218202,1,12,17,2,3,6,t,f,t,f,13.37974976,52.52261416
218201,6,12,8,5,1,6,f,f,t,f,13.27390024,52.43569101
218200,1,12,9,4,3,5,f,t,f,f,13.3424787,52.54734416
218198,4,12,12,5,3,5,t,t,f,f,13.31784132,52.48800935
218196,11,11,7,2,3,5,t,f,f,f,13.47975866,52.51621366
218195,4,12,19,7,3,6,f,t,t,f,13.32254572,52.48662087
218194,3,12,0,3,3,1,f,t,f,f,13.48404804,52.61340642
218193,7,12,22,1,3,2,f,t,f,f,13.34622937,52.49691264
218191,2,12,16,4,3,5,f,t,f,t,13.37928278,52.48964423
218187,2,12,8,6,3,5,t,t,f,f,13.38902943,52.48978784
218186,2,12,13,7,3,2,f,t,f,f,13.44013503,52.51549145
218185,10,12,22,4,3,0,f,f,f,f,13.55754883,52.52744117
218184,1,12,8,2,2,2,f,t,f,f,13.3862103,52.55850703
218182,6,12,15,5,2,1,f,t,f,f,13.34054375,52.43329309
218180,1,12,16,7,2,6,f,t,t,f,13.35770343,52.52595087
218177,1,12,18,3,3,2,f,t,f,f,13.3399292,52.51892671
218176,4,12,0,3,3,1,f,t,f,f,13.33272375,52.49924601
218175,1,12,14,4,3,6,f,t,t,f,13.35069274,52.55803189
218173,7,12,18,5,3,2,f,t,f,t,13.33767273,52.4670776
218172,10,12,10,6,3,5,f,t,f,f,13.6007886,52.53841232
218170,11,11,18,3,3,5,f,t,f,f,13.49173592,52.53417948
218168,10,12,13,4,3,5,f,t,f,f,13.6393231,52.52585541
218167,3,12,17,5,3,5,t,t,f,f,13.43255313,52.55771837
218166,7,12,17,6,3,1,t,t,f,f,13.37685555,52.4620702
218165,10,12,14,6,3,6,t,f,t,f,13.60343529,52.54243405
218163,10,12,16,6,3,5,t,t,f,f,13.59899829,52.52825262
218162,11,12,5,4,3,5,t,t,f,f,13.52806849,52.55687855
218161,4,12,15,1,2,5,f,t,f,f,13.28330744,52.5185124
218160,5,12,15,2,3,2,f,t,f,f,13.19193419,52.54624533
218158,1,12,11,3,3,5,t,t,f,f,13.39885781,52.54247391
218157,1,12,9,7,2,6,f,f,t,f,13.3653438,52.55710505
218155,12,12,7,6,3,6,f,t,t,f,13.36067023,52.59692238
218153,9,12,10,6,3,5,f,t,f,f,13.62218267,52.44655803
218152,1,12,8,2,2,0,f,f,f,f,13.41679552,52.52383491
218151,6,12,16,1,3,0,f,t,f,f,13.34158073,52.44736527
218150,12,10,8,7,2,9,f,f,f,t,13.22632176,52.58302376
218149,8,10,14,7,3,5,t,t,f,f,13.45459483,52.47455955
218148,8,11,9,3,3,5,t,t,f,f,13.44258075,52.48040159
218147,3,11,18,5,3,5,t,f,f,t,13.41315591,52.54768283
218146,11,10,16,6,3,5,t,t,f,f,13.55596081,52.57028005
218145,4,10,22,6,3,5,f,t,f,f,13.29850485,52.53510386
218144,2,10,11,3,3,5,f,t,f,t,13.4649341,52.50959497
218143,8,10,21,3,3,6,f,t,t,f,13.42669492,52.48743613
218142,6,10,20,2,3,1,f,t,f,f,13.31231889,52.41426285
218141,11,11,12,3,2,5,t,t,f,f,13.52708647,52.49214567
218140,4,10,8,4,3,6,f,t,t,f,13.31392035,52.46718252
218139,3,11,12,6,3,0,t,t,f,f,13.45904596,52.52929441
218138,9,11,11,1,3,0,f,f,f,t,13.57288133,52.42790855
218137,9,11,10,4,3,1,t,t,f,f,13.59232889,52.46185771
218136,1,11,16,7,3,5,t,t,f,f,13.38479407,52.55074534
218135,5,10,3,5,3,9,f,f,f,f,13.1476825,52.53275557
218134,2,10,11,2,2,5,f,t,f,t,13.38208041,52.48499872
218133,1,10,7,1,3,5,f,t,f,t,13.41961536,52.50615338
218132,10,11,16,4,2,5,f,t,f,t,13.59258545,52.54754977
218131,7,11,17,6,3,3,t,t,f,f,13.33306642,52.46929333
218130,7,10,8,2,3,5,f,t,f,t,13.37595863,52.45769177
218129,12,10,7,4,3,2,f,f,f,t,13.3337088,52.59557157
218128,6,11,13,4,3,1,f,f,f,t,13.31857699,52.46360396
218127,1,11,8,4,3,2,t,t,f,f,13.38533092,52.55031593
218126,4,10,19,4,3,1,t,t,f,f,13.31607743,52.50623803
218125,5,10,13,5,3,0,t,f,t,f,13.16022606,52.54857861
218124,4,10,10,6,3,0,f,t,f,t,13.27986912,52.52088162
218123,11,11,9,2,3,5,t,t,f,f,13.52339093,52.50952456
218122,5,11,18,5,3,5,f,t,f,f,13.19155902,52.5461404
218121,3,11,7,3,3,2,f,t,f,f,13.41399953,52.55362816
218120,11,10,16,7,3,5,t,f,f,t,13.50582435,52.54650541
218119,2,10,13,5,3,5,f,t,f,t,13.4266977,52.5157232
218118,6,10,17,3,2,5,f,t,f,f,13.34256796,52.43446929
218117,10,11,17,2,3,6,f,f,t,f,13.59987684,52.47515514
218116,1,11,10,5,3,5,t,t,f,f,13.37643947,52.51009263
218115,3,11,21,1,3,2,f,t,f,f,13.45737199,52.5287008
218114,1,10,10,3,3,2,f,t,f,f,13.38620355,52.54962354
218113,3,11,18,7,3,1,f,t,f,f,13.49551879,52.64380711
218112,10,10,15,5,3,5,f,t,f,f,13.55701205,52.53439955
218111,11,10,13,6,3,2,f,t,f,f,13.47625163,52.53310086
218110,1,10,16,6,3,0,f,t,f,t,13.39461445,52.54585171
218109,1,10,16,6,3,6,f,f,t,f,13.39995388,52.52956532
218108,1,11,14,2,3,5,f,t,f,f,13.36540567,52.55711049
218107,9,11,8,6,3,5,f,t,f,f,13.48623552,52.47522627
218106,3,11,8,4,3,6,f,f,t,f,13.41159065,52.58228444
